142
40
577,359,1
575,363,2
573,366,3
572,368,4
571,371,5
569,373,6
567,377,7
565,379,8
564,382,9
563,384,10
561,387,11
559,390,12
558,392,13
557,394,14
555,397,15
554,399,16
552,401,17
551,404,18
550,406,19
548,408,20
547,410,21
545,411,22
544,413,23
543,416,24
542,417,25
540,419,26
539,421,27
538,423,28
537,424,29
536,426,30
535,428,31
534,430,32
533,432,33
532,433,34
531,435,35
531,436,36
529,437,37
529,439,38
528,441,39
527,442,40
526,443,41
